r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness,contrast,saturation,warmth,dominant_channel,filename,genre_principal,year,artist
0.7820624,0.65355134,0.47023714,0.040932816,0.05728019,0.06099414,0.6710783,0.05195604,0.40061706,0.31182528,0,Symbolism/konstantin-somov_girl-olia-1.jpg,Symbolism,,konstantin somov
0.6800566,0.5976285,0.5799254,0.22657861,0.26963845,0.30316305,0.62025636,0.25232023,0.27850616,0.100131154,0,Impressionism/pierre-auguste-renoir_low-tide-at-yport-1883.jpg,Impressionism,1883.0,pierre auguste renoir
0.7732302,0.76390845,0.70482683,0.1815217,0.1997614,0.24440978,0.75996023,0.19785956,0.13236098,0.06840336,0,Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-poem-the-tale-of-the-fisherman-and-the-fish-by-alexander-pushkin-1908(1).jpg,Art Nouveau Modern,1908.0,ivan bilibin
0.46774137,0.36862868,0.3541844,0.18143511,0.14590085,0.12785514,0.3966167,0.14866222,0.27482516,0.11355698,0,Expressionism/martiros-saryan_portrait-of-architect-toros-toramanian-1934.jpg,Expressionism,1934.0,martiros saryan
0.3435176,0.12731338,0.11988886,0.10912304,0.023415642,0.030823149,0.19111204,0.04869487,0.6396594,0.22362874,0,Color_Field_Painting/barnett-newman_onement-i.jpg,Color Field Painting,,barnett newman
0.6057644,0.42568767,0.34405208,0.25386307,0.18981117,0.15808773,0.47022417,0.18924682,0.47742376,0.2617123,0,Abstract_Expressionism/mark-rothko_not_detected_242116.jpg,Abstract Expressionism,,mark rothko
0.28069973,0.25819403,0.20909975,0.1697254,0.12078566,0.08084801,0.25932652,0.12997285,0.25020126,0.071599975,0,Mannerism_Late_Renaissance/titian_not_detected_224924-1542.jpg,Mannerism Late Renaissance,1542.0,titian
0.58281994,0.5711232,0.51646227,0.2233409,0.21205197,0.20713556,0.5683892,0.2148374,0.12715524,0.06635767,0,Baroque/rembrandt_portrait-of-jan-asselyn-1647.jpg,Baroque,1647.0,rembrandt
0.23498586,0.19059055,0.15826082,0.20206992,0.18359083,0.16919151,0.20017916,0.1865821,0.37817657,0.076725036,0,Rococo/thomas-gainsborough_portrait-of-david-garrick-1770.jpg,Rococo,1770.0,thomas gainsborough
0.4454583,0.38797417,0.4497348,0.22143957,0.1651795,0.22207001,0.41220263,0.16505611,0.42541164,-0.004276514,2,Fauvism/endre-bartos_sandy-waterside-at-baja.jpg,Fauvism,,endre bartos
0.3127056,0.442272,0.5213212,0.12739173,0.123113684,0.12094423,0.41254327,0.12357216,0.42555588,-0.20861557,2,Minimalism/genevieve-asse_notes-par-deux-2003.jpg,Minimalism,2003.0,genevieve asse
0.46626243,0.37364265,0.28388625,0.27968478,0.2471392,0.18957785,0.3911037,0.24716564,0.35566193,0.18237618,0,Baroque/pieter-de-hooch_woman-drinking-with-soldiers-1658.jpg,Baroque,1658.0,pieter de hooch
0.65156156,0.5518631,0.3688874,0.22853573,0.2544071,0.25841126,0.5608137,0.24514963,0.50028706,0.28267416,0,Impressionism/pierre-auguste-renoir_bust-of-a-young-nude-1903.jpg,Impressionism,1903.0,pierre auguste renoir
0.2667349,0.2516147,0.23972553,0.22260158,0.19677782,0.21063928,0.25478026,0.2043957,0.22542298,0.027009368,0,Northern_Renaissance/hans-holbein-the-younger_de-vos-van-steenwijk.jpg,Northern Renaissance,,hans holbein the younger
0.5380783,0.5662976,0.5496391,0.22490682,0.22825082,0.26396257,0.55596095,0.22969666,0.16408595,-0.011560798,1,Impressionism/claude-monet_ships-in-harbor.jpg,Impressionism,,claude monet
0.5771197,0.46121204,0.42192793,0.2612094,0.25049108,0.22413266,0.49139005,0.2438803,0.31891775,0.15519178,0,Naive_Art_Primitivism/fernand-leger_manufacturers-on-a-blue-background-1950.jpg,Naive Art Primitivism,1950.0,fernand leger
0.35215348,0.31590578,0.27173907,0.24208392,0.20578893,0.1874805,0.32170883,0.21268778,0.21963283,0.080414414,0,Baroque/anthony-van-dyck_jupiter-and-antiope.jpg,Baroque,,anthony van dyck
0.31204525,0.31680575,0.30821967,0.3554724,0.36081523,0.36649987,0.31440353,0.35985976,0.13511723,0.003825575,1,Realism/ivan-kramskoy_portrait-of-sofia-nikolaevna-kramskoy-in-hat-1863.jpg,Realism,1863.0,ivan kramskoy
0.48648563,0.49669215,0.507185,0.2343894,0.22585689,0.22548869,0.49483657,0.22630525,0.17739718,-0.020699352,2,Impressionism/claude-monet_canal-in-amsterdam.jpg,Impressionism,,claude monet
0.5125383,0.46994585,0.47069335,0.18776736,0.2243882,0.26790676,0.4827662,0.206835,0.29006773,0.041844964,0,Fauvism/jean-helion_remake-1983.jpg,Fauvism,1983.0,jean helion
0.46542346,0.40453884,0.35608006,0.26141426,0.2802266,0.29300243,0.41721904,0.274358,0.34492284,0.10934341,0,Realism/camille-corot_view-of-the-colosseum-from-the-farnese-gardens-1826.jpg,Realism,1826.0,camille corot
0.5332458,0.43772742,0.40850973,0.29204568,0.35488635,0.29983872,0.4629566,0.3286669,0.36434016,0.12473607,0,Rococo/louise-elisabeth-vigee-le-brun_portrait-of-mme-d-aguesseau.jpg,Rococo,,louise elisabeth vigee le brun
0.3960088,0.44236273,0.65326387,0.124580614,0.14717111,0.097818986,0.4525456,0.12590337,0.43299213,-0.25725508,2,Symbolism/ferdinand-hodler_eiger-monch-and-jungfrau-in-moonlight-1908.jpg,Symbolism,1908.0,ferdinand hodler
0.49716994,0.52089965,0.40292442,0.18190758,0.17353034,0.20842338,0.5003553,0.17589279,0.31506896,0.09424552,1,Realism/ilya-repin_summer-day-in-abramtsevo-1880.jpg,Realism,1880.0,ilya repin
0.49247354,0.5496572,0.4987702,0.20550188,0.15272158,0.16241913,0.5267582,0.16453864,0.2350882,-0.0062966645,1,Post_Impressionism/pyotr-konchalovsky_mounds-the-park-1948.jpg,Post Impressionism,1948.0,pyotr konchalovsky
0.6750635,0.6701883,0.6506535,0.13247496,0.15495428,0.17387083,0.66941905,0.1497654,0.08650826,0.02441001,0,Romanticism/polychronis-lembesis_the-girl-and-the-goat.jpg,Romanticism,,polychronis lembesis
0.5562184,0.44352502,0.35401136,0.1999539,0.21246172,0.23212017,0.46701583,0.20710112,0.3966385,0.20220703,0,Romanticism/edward-burne-jones_the-hand-refrains.jpg,Romanticism,,edward burne jones
0.36242557,0.3660446,0.24742886,0.19554414,0.17886424,0.13360363,0.35144034,0.17794847,0.32911465,0.1149967,1,Romanticism/homer-watson_on-the-grand-river-at-doon-1880.jpg,Romanticism,1880.0,homer watson
0.8494686,0.8593503,0.85689867,0.13870196,0.14176898,0.14761691,0.85611624,0.14149085,0.01648502,-0.0074300766,1,Baroque/canaletto_the-grand-canal-seen-from-rialto-toward-the-north-1725.jpg,Baroque,1725.0,canaletto
0.6098413,0.6966368,0.63308895,0.33408853,0.30227533,0.3071718,0.6634406,0.3019477,0.25896722,-0.02324766,1,Abstract_Expressionism/sam-francis_untitled-variant-f-1989.jpg,Abstract Expressionism,1989.0,sam francis
0.53994167,0.53203386,0.48557347,0.23702967,0.23048355,0.2155644,0.52910185,0.23069195,0.106698066,0.054368198,0,Romanticism/gustave-dore_the-little-thumb.jpg,Romanticism,,gustave dore
0.55618536,0.58631355,0.46334302,0.15157108,0.14269343,0.124321885,0.5632866,0.14162584,0.21528918,0.09284234,1,Impressionism/pyotr-konchalovsky_study-1907.jpg,Impressionism,1907.0,pyotr konchalovsky
0.46521237,0.3289417,0.24159798,0.20109424,0.1335451,0.095829,0.35972944,0.14702475,0.45059156,0.2236144,0,Romanticism/jan-matejko_boleslaw-the-brave.jpg,Romanticism,,jan matejko
0.5307864,0.46938908,0.37299013,0.27719402,0.2607518,0.22840828,0.4767574,0.25876838,0.30396795,0.15779626,0,Northern_Renaissance/hans-baldung_christ-as-a-gardener-noli-me-tangere-1539.jpg,Northern Renaissance,1539.0,hans baldung
0.7847407,0.7702131,0.700889,0.31628177,0.2636219,0.31941193,0.7666539,0.26728702,0.25196028,0.083851695,0,Color_Field_Painting/louis-cane_toile-d-coup-e-1970.jpg,Color Field Painting,1970.0,louis cane
0.51695055,0.50501424,0.2513823,0.25243875,0.2199799,0.07933099,0.47966915,0.20910797,0.48268622,0.26556826,0,Impressionism/claude-monet_the-cliffs-at-etretat-1886.jpg,Impressionism,1886.0,claude monet
0.5870167,0.57575995,0.5272145,0.12466517,0.10810578,0.07063583,0.5735916,0.10365374,0.17756236,0.059802175,0,Impressionism/camille-pissarro_sunrise-on-the-sea.jpg,Impressionism,,camille pissarro
0.27701777,0.24638122,0.26562765,0.18434,0.16371928,0.16285604,0.25773564,0.16680954,0.25329643,0.01139012,0,Realism/ivan-kramskoy_kramskoi-ivan-mina-moiseev-sun-1882.jpg,Realism,1882.0,ivan kramskoy
0.71266234,0.63474745,0.5421284,0.18534955,0.16000894,0.18651359,0.64748544,0.15236244,0.29360604,0.17053396,0,Contemporary_Realism/janet-fish_glass-and-shells-1990.jpg,Contemporary Realism,1990.0,janet fish
0.7958398,0.74332297,0.6844351,0.22796272,0.22187845,0.20013095,0.7523123,0.2211672,0.14107761,0.11140466,0,Abstract_Expressionism/basil-beattie_untitled-drawing-2002-2.jpg,Abstract Expressionism,2002.0,basil beattie
0.4456943,0.31334588,0.24091464,0.25492436,0.2207758,0.17188317,0.34466088,0.21938293,0.4569725,0.20477965,0,Impressionism/guy-rose_by-the-fireside-1910.jpg,Impressionism,1910.0,guy rose
0.3702091,0.46091428,0.31994414,0.23409125,0.18073648,0.16439737,0.41772285,0.18915135,0.40530282,0.050264955,1,Post_Impressionism/paul-cezanne_cote-du-galet-at-pontoise.jpg,Post Impressionism,,paul cezanne
0.33316123,0.2805054,0.20431605,0.23884979,0.17246236,0.12483792,0.2875639,0.18358614,0.40517545,0.12884519,0,Realism/boris-kustodiev_portrait-of-a-writer-alexandra-vasilevny-schwartz-1906.jpg,Realism,1906.0,boris kustodiev
0.56605154,0.47473818,0.36190712,0.17017864,0.15916449,0.14511104,0.48917815,0.15705256,0.36397496,0.20414442,0,Impressionism/childe-hassam_the-chinese-merchants.jpg,Impressionism,,childe hassam
0.5376556,0.5397899,0.5302782,0.2569385,0.21761894,0.2074036,0.53806746,0.21718249,0.27436477,0.007377386,1,Color_Field_Painting/frank-stella_river-of-ponds-i-1971.jpg,Color Field Painting,1971.0,frank stella
0.60400295,0.6129943,0.58655286,0.1956209,0.19518736,0.20133653,0.6072916,0.1959108,0.055895045,0.017450094,1,Rococo/william-hogarth_second-stage-of-cruelty-1751.jpg,Rococo,1751.0,william hogarth
0.46141595,0.42667955,0.34310615,0.20371953,0.19601668,0.17211866,0.4275384,0.19313045,0.2697859,0.118309796,0,Post_Impressionism/edouard-cortes_boulevard-de-la-madeleine.jpg,Post Impressionism,,edouard cortes
0.6610067,0.6142724,0.5665484,0.2607335,0.25461596,0.2875403,0.6228055,0.2520717,0.23722021,0.09445828,0,Expressionism/edvard-munch_self-portrait-at-ekely-1926.jpg,Expressionism,1926.0,edvard munch
0.42499667,0.34368443,0.270189,0.18274735,0.15757675,0.10219005,0.3596183,0.15699205,0.33446726,0.15480769,0,Realism/viktor-vasnetsov_acrobats-on-a-holiday-near-paris-1877.jpg,Realism,1877.0,viktor vasnetsov
0.6820155,0.67355835,0.55809665,0.2806539,0.24850366,0.21524648,0.6629244,0.24363478,0.32419688,0.12391883,0,Art_Nouveau_Modern/a.y.-jackson_valley-of-the-gouffre-river-1933.jpg,Art Nouveau Modern,1933.0,a.y. jackson
0.42174911,0.39407986,0.37910277,0.15747042,0.1399503,0.1619188,0.40064555,0.14215904,0.22359034,0.04264635,0,Impressionism/mary-cassatt_children-in-a-garden-1878.jpg,Impressionism,1878.0,mary cassatt
0.577052,0.5806394,0.496678,0.20182088,0.20774016,0.21884322,0.56999516,0.20653999,0.196019,0.080374,1,Pointillism/georges-seurat_the-english-channel-at-grandcamp-1885.jpg,Pointillism,1885.0,georges seurat
0.4349054,0.41727465,0.3461761,0.26774925,0.19400892,0.1494413,0.414441,0.20715834,0.29735523,0.08872932,0,Art_Nouveau_Modern/frantisek-kupka_lipstick-1908.jpg,Art Nouveau Modern,1908.0,frantisek kupka
0.42105305,0.5179063,0.4684331,0.16914758,0.17284332,0.19901751,0.48330724,0.16826539,0.28365624,-0.04738006,1,Impressionism/john-henry-twachtman_the-white-bridge-1.jpg,Impressionism,,john henry twachtman
0.6652313,0.68937194,0.63730973,0.19560416,0.20980343,0.23323055,0.6762188,0.20464581,0.16728424,0.027921557,1,Impressionism/ilya-mashkov_view-of-the-valley-ararat.jpg,Impressionism,,ilya mashkov
0.35574806,0.30450803,0.25690204,0.26920205,0.27031952,0.26551527,0.3144017,0.2662745,0.35090697,0.09884602,0,Symbolism/harry-clarke_the-year-s-at-the-spring-1920-14.jpg,Symbolism,1920.0,harry clarke
0.7768215,0.73409325,0.7503658,0.11181536,0.11791028,0.17331591,0.7487241,0.09334357,0.21402228,0.0264557,0,Fauvism/charles-lapicque_untitled-1955.jpg,Fauvism,1955.0,charles lapicque
0.5981826,0.60327774,0.58841217,0.1859503,0.1885253,0.19223167,0.6000596,0.18814941,0.031335793,0.009770453,1,Romanticism/jan-matejko_boleslaw-the-bold-1.jpg,Romanticism,,jan matejko
0.41336262,0.47079027,0.45374423,0.38366067,0.35719085,0.36971465,0.45167613,0.36592788,0.2210774,-0.04038161,1,Pop_Art/tano-festa_persiana-senza-battente-1979.jpg,Pop Art,1979.0,tano festa
0.44123632,0.38411364,0.35663444,0.14853331,0.13844934,0.14390066,0.39806068,0.14049251,0.20925322,0.08460188,0,Impressionism/jacek-malczewski_idyll.jpg,Impressionism,,jacek malczewski
0.5689008,0.52936316,0.48987558,0.14078595,0.1461226,0.15536322,0.5366833,0.14080416,0.18739912,0.07902524,0,Post_Impressionism/istvan-ilosvai-varga_alleyway-1935.jpg,Post Impressionism,1935.0,istvan ilosvai varga
0.59962857,0.5274151,0.46216777,0.20535997,0.24292433,0.26183593,0.54156876,0.23143812,0.28127474,0.1374608,0,Impressionism/cornelis-vreedenburgh_corvershof-nieuw-heerengracht.jpg,Impressionism,,cornelis vreedenburgh
0.36636966,0.3249153,0.2774297,0.11063651,0.1035549,0.08881406,0.33189678,0.10323683,0.23894833,0.088939965,0,Symbolism/konstantin-somov_evening-rides.jpg,Symbolism,,konstantin somov
0.4486922,0.39781183,0.3088343,0.15525474,0.1817476,0.08485161,0.40288162,0.15198548,0.35408342,0.13985789,0,Impressionism/filipp-malyavin_peasant-girl-knitting-a-stocking-1895.jpg,Impressionism,1895.0,filipp malyavin
0.5591725,0.68056,0.8055681,0.117193714,0.088206574,0.10735676,0.65851605,0.0872796,0.3203477,-0.24639559,2,Impressionism/claude-monet_the-grand-canal-venice.jpg,Impressionism,,claude monet
0.19594225,0.15305343,0.10166422,0.2142228,0.16745041,0.1223889,0.16001882,0.17483681,0.44666296,0.09427803,0,Early_Renaissance/pietro-perugino_polyptych-annunziata-st-philip-benizi.jpg,Early Renaissance,,pietro perugino
0.5714109,0.54355925,0.47257897,0.18590637,0.17146619,0.22454089,0.5437951,0.17602326,0.27508616,0.09883192,0,Impressionism/claude-monet_springtime-1886.jpg,Impressionism,1886.0,claude monet
0.42470586,0.35827494,0.31339473,0.22149247,0.23964724,0.22853166,0.37302145,0.2310592,0.33900777,0.11131114,0,Symbolism/gustave-moreau_the-triumph-of-alexander-the-great-1892.jpg,Symbolism,1892.0,gustave moreau
0.86566424,0.66728014,0.5722594,0.050657004,0.17747767,0.20131217,0.71576464,0.14004864,0.34816658,0.29340482,0,Post_Impressionism/jacques-villon_the-violinist-le-violoniste-supervielle-1899.jpg,Post Impressionism,1899.0,jacques villon
0.41000688,0.2643806,0.19929177,0.2601694,0.22470035,0.19070436,0.30050272,0.21389961,0.51904,0.21071512,0,Romanticism/konstantin-makovsky_portrait-of-the-young-lady-in-russian-costume.jpg,Romanticism,,konstantin makovsky
0.6506913,0.60501856,0.38918027,0.15594421,0.18736857,0.1486228,0.5940691,0.16896208,0.41940042,0.261511,0,Symbolism/mikalojus-ciurlionis_bridges-1905.jpg,Symbolism,1905.0,mikalojus ciurlionis
0.60472625,0.5810418,0.44646835,0.24997999,0.25332227,0.26827765,0.5727821,0.2436441,0.3499841,0.1582579,0,Fauvism/pyotr-konchalovsky_spanish-woman-1910-1.jpg,Fauvism,1910.0,pyotr konchalovsky
0.61425805,0.6396288,0.65330434,0.12081889,0.09739113,0.073588856,0.633602,0.097524926,0.15493964,-0.039046288,2,Symbolism/nicholas-roerich_waiting.jpg,Symbolism,,nicholas roerich
0.5677552,0.58510816,0.40398288,0.2382083,0.24594316,0.3156848,0.55927134,0.24621229,0.40710807,0.16377234,1,Realism/vladimir-makovsky_ukrainian-landscape-with-huts-1901.jpg,Realism,1901.0,vladimir makovsky
0.5662184,0.44087777,0.19709738,0.17952646,0.17167069,0.08683394,0.45056364,0.16219,0.6513895,0.36912102,0,Realism/fyodor-vasilyev_early-morning.jpg,Realism,,fyodor vasilyev
0.8177902,0.8223243,0.81214964,0.12745385,0.13175775,0.15540269,0.8198087,0.13223934,0.03641682,0.0056405663,1,Expressionism/jean-paul-lemieux_l-ap-tre-1966.jpg,Expressionism,1966.0,jean paul lemieux
0.42599908,0.2892272,0.28574747,0.20461293,0.14225079,0.08149063,0.3297253,0.15119092,0.3552227,0.1402516,0,Mannerism_Late_Renaissance/agnolo-bronzino_eleonora-da-toledo-1543.jpg,Mannerism Late Renaissance,1543.0,agnolo bronzino
0.30690968,0.34595135,0.36171398,0.17255124,0.15913141,0.18345477,0.33607483,0.16359095,0.20957293,-0.054804295,2,Romanticism/ivan-aivazovsky_darial-gorge-1868.jpg,Romanticism,1868.0,ivan aivazovsky
0.1542033,0.11860137,0.070252664,0.107616514,0.07644735,0.035137128,0.12373459,0.080015615,0.4590267,0.08395063,0,Baroque/diego-velazquez_don-gaspde-guzman-count-of-oliveres-and-duke-of-san-lucla-mayor-1624.jpg,Baroque,1624.0,diego velazquez
0.49808425,0.38772905,0.35898656,0.23962955,0.17352496,0.16913627,0.41744864,0.16031559,0.37605163,0.13909769,0,Expressionism/princess-fahrelnissa-zeid_divine-protection-1981.jpg,Expressionism,1981.0,princess fahrelnissa zeid
0.18274549,0.20055987,0.288872,0.13843755,0.19540255,0.19224496,0.20530094,0.17012322,0.5030267,-0.10612652,2,Pop_Art/valerio-adami_blue-danube-1984.jpg,Pop Art,1984.0,valerio adami
0.63915086,0.61734235,0.59530485,0.23111577,0.2314872,0.2411104,0.6213508,0.22618373,0.22897026,0.04384601,0,Pointillism/theo-van-rysselberghe_the-pointe-st-pierre-at-st-tropez-1896.jpg,Pointillism,1896.0,theo van rysselberghe
0.41858342,0.37249088,0.3205734,0.19964877,0.19492145,0.17679195,0.38035396,0.19400272,0.26010588,0.09801003,0,Realism/isaac-levitan_in-alps-1897.jpg,Realism,1897.0,isaac levitan
0.59174275,0.53854287,0.47589618,0.15392178,0.14164197,0.15863957,0.54730797,0.14025366,0.23986174,0.115846574,0,Impressionism/pierre-auguste-renoir_young-woman-with-a-dog-1876.jpg,Impressionism,1876.0,pierre auguste renoir
0.62019384,0.56930506,0.4920324,0.19647194,0.19796664,0.22846971,0.5757117,0.19232555,0.2934811,0.12816143,0,Impressionism/childe-hassam_bridge-at-old-lyme.jpg,Impressionism,,childe hassam
0.47449303,0.38134837,0.33655888,0.176412,0.1907587,0.17220695,0.40409264,0.18065105,0.30635163,0.13793415,0,Impressionism/pierre-auguste-renoir_the-little-theater-box-1874.jpg,Impressionism,1874.0,pierre auguste renoir
0.6290554,0.5381827,0.45151228,0.16421491,0.1634633,0.17421378,0.5554732,0.1639542,0.30684152,0.1775431,0,Realism/anders-zorn_a-fisherman-1888.jpg,Realism,1888.0,anders zorn
0.59547,0.5362475,0.45012066,0.19094509,0.20319499,0.20239149,0.5441365,0.19820479,0.2806731,0.14534935,0,Realism/thomas-eakins_the-crucifixion-1880.jpg,Realism,1880.0,thomas eakins
0.487523,0.47434372,0.4684549,0.33386776,0.35128084,0.3333333,0.477613,0.34392875,0.14266914,0.019068092,0,Action_painting/franz-kline_untitled-1957-1.jpg,Action painting,1957.0,franz kline
0.80725,0.7878159,0.74096584,0.17351338,0.17521735,0.12033603,0.78828585,0.16755672,0.12807417,0.06628418,0,Impressionism/childe-hassam_cotysville.jpg,Impressionism,,childe hassam
0.70991373,0.65963715,0.5803862,0.19189963,0.23056649,0.27351493,0.6656352,0.22162032,0.23043664,0.12952751,0,Symbolism/konstantin-somov_pastoral-scene-with-two-girls.jpg,Symbolism,,konstantin somov
0.57727885,0.5889182,0.51460636,0.2584369,0.24046977,0.2271702,0.5769665,0.24401791,0.1912779,0.062672496,1,Baroque/jacob-isaakszoon-van-ruisdael_stormy-sea-with-sailing-vessels-1668.jpg,Baroque,1668.0,jacob isaakszoon van ruisdael
0.54055727,0.46601516,0.33451694,0.21188182,0.21207081,0.23901846,0.47331247,0.21193299,0.4365738,0.20604032,0,Post_Impressionism/alfred-sisley_geese.jpg,Post Impressionism,,alfred sisley
0.60447234,0.599552,0.5797746,0.12536171,0.129097,0.13438413,0.59876853,0.12852746,0.047081202,0.024697721,0,Realism/aleksey-savrasov_moonlit-night-on-the-river-1885.jpg,Realism,1885.0,aleksey savrasov
0.5854316,0.59480673,0.5938805,0.4535665,0.45945993,0.46450028,0.59189796,0.45826727,0.28041196,-0.008448899,1,Art_Nouveau_Modern/felix-vallotton_portrait-of-french-writer-stendhal-1897.jpg,Art Nouveau Modern,1897.0,felix vallotton
0.28806585,0.27491838,0.18994859,0.16397256,0.15158165,0.11083872,0.26916292,0.14995952,0.32949328,0.09811726,0,Realism/charles-francois-daubigny_the-woods-and-creek.jpg,Realism,,charles francois daubigny
0.5530946,0.4359715,0.27013254,0.26876065,0.19337602,0.13517489,0.45208567,0.20490211,0.48388594,0.28296208,0,Baroque/francisco-de-zurbaran_appearance-of-st-peter-to-st-peter-nolasco-1629.jpg,Baroque,1629.0,francisco de zurbaran
0.24040313,0.17713553,0.14694132,0.22286317,0.17515735,0.11015574,0.1926104,0.1795938,0.3494569,0.09346181,0,Baroque/guido-reni_martyrdom-of-saint-catherine-of-alexandria-1607.jpg,Baroque,1607.0,guido reni
0.75706667,0.7122805,0.5805317,0.21193382,0.19723643,0.17831983,0.71065223,0.19817615,0.24594545,0.17653495,0,Impressionism/john-henry-twachtman_sailing-boats-dieppe-harbor-1885.jpg,Impressionism,1885.0,john henry twachtman
0.30747885,0.26059762,0.21266493,0.16924393,0.17504703,0.15776227,0.2691508,0.17000489,0.36181405,0.09481391,0,Baroque/cornelis-de-vos_portrait-of-the-artist-s-daughter.jpg,Baroque,,cornelis de vos
0.4018409,0.32168496,0.2898574,0.18443319,0.15613425,0.14262138,0.34202325,0.15469605,0.29591388,0.11198351,0,Romanticism/alexander-shilov_self-portrait-1997(4).jpg,Romanticism,1997.0,alexander shilov
0.69035023,0.6050298,0.43885714,0.21425699,0.21049967,0.2163535,0.61159694,0.20736066,0.3967598,0.2514931,0,Post_Impressionism/maxime-maufra_saint-jean-du-doigt-1906.jpg,Post Impressionism,1906.0,maxime maufra
0.41218984,0.32480085,0.2176746,0.21863396,0.17147778,0.14136201,0.33871776,0.17632887,0.4455124,0.19451524,0,Baroque/peter-paul-rubens_adoration-of-the-shepherds-3.jpg,Baroque,,peter paul rubens
0.60940444,0.62679493,0.59695613,0.2699461,0.2620815,0.24789947,0.6181935,0.26272717,0.077995405,0.012448311,1,Symbolism/mstislav-dobuzhinsky_roofs-1931.jpg,Symbolism,1931.0,mstislav dobuzhinsky
0.4114167,0.31218624,0.1727008,0.18642761,0.20475385,0.14065064,0.3259548,0.19059227,0.6352204,0.23871592,0,Realism/nicolae-grigorescu_hora.jpg,Realism,,nicolae grigorescu
0.535381,0.49096107,0.48186108,0.13009453,0.1467587,0.17326747,0.50320524,0.13954332,0.22459702,0.053519934,0,Abstract_Expressionism/louis-schanker_untitled.jpg,Abstract Expressionism,,louis schanker
0.8508249,0.80287534,0.6291665,0.22827765,0.23391093,0.2338783,0.7974094,0.22962192,0.2799387,0.22165841,0,Art_Nouveau_Modern/raphael-kirchner_roma-3.jpg,Art Nouveau Modern,,raphael kirchner
0.82433367,0.82433367,0.82433367,0.21573894,0.21573894,0.21573894,0.82433367,0.21573894,0.0,0.0,0,Northern_Renaissance/albrecht-durer_st-agnes.jpg,Northern Renaissance,,albrecht durer
0.7639773,0.70083797,0.5273423,0.12615815,0.1557582,0.17397532,0.6999382,0.14396611,0.32611322,0.23663497,0,Realism/george-catlin_h-ra-t-a-a-brave-fort-union-crow-apsaalooke-1832.jpg,Realism,1832.0,george catlin
0.46695417,0.47678894,0.34941,0.25377956,0.23069824,0.26096052,0.45932716,0.23725832,0.37127453,0.117544174,1,Impressionism/claude-monet_lilacs-grey-weather.jpg,Impressionism,,claude monet
0.350877,0.21387342,0.2591754,0.07199608,0.059310887,0.07864479,0.2600019,0.06434553,0.3974141,0.0917016,0,Color_Field_Painting/mark-rothko_purple-brown.jpg,Color Field Painting,,mark rothko
0.475838,0.4130395,0.34109247,0.278282,0.24271254,0.20860942,0.42361432,0.24837345,0.27169558,0.13474554,0,Realism/camille-corot_pond-with-dog.jpg,Realism,,camille corot
0.30381027,0.2988746,0.24127246,0.16931137,0.14744571,0.113705605,0.29378372,0.14875896,0.21962963,0.062537804,0,Mannerism_Late_Renaissance/el-greco_christ-in-agony-on-the-cross.jpg,Mannerism Late Renaissance,,el greco
0.78182185,0.7953618,0.7987568,0.12004615,0.12502621,0.13204747,0.79170036,0.12411623,0.043507114,-0.016934931,2,Minimalism/pat-lipsky_tulips-1992.jpg,Minimalism,1992.0,pat lipsky
0.64713323,0.56467766,0.4476151,0.28689894,0.29400426,0.28500262,0.57598674,0.28518644,0.32450953,0.19951814,0,Naive_Art_Primitivism/maria-primachenko_spectacle-cossack-beyond-the-danube-1936-1.jpg,Naive Art Primitivism,1936.0,maria primachenko
0.44090986,0.46427315,0.46286768,0.16327713,0.16524695,0.16870227,0.4571273,0.16472557,0.08176102,-0.021957815,1,Cubism/piet-mondrian_the-gray-tree-1911.jpg,Cubism,1911.0,piet mondrian
0.7895465,0.69982386,0.5719892,0.12899458,0.13721761,0.14838807,0.7120778,0.13286166,0.28053468,0.21755731,0,Impressionism/adam-baltatu_summer-landscape-2.jpg,Impressionism,,adam baltatu
0.8614205,0.75441825,0.5767961,0.11866989,0.13578409,0.16874306,0.766163,0.12364227,0.33490103,0.2846244,0,Impressionism/walter-battiss_aloes-near-a-river.jpg,Impressionism,,walter battiss
0.34509063,0.2737805,0.22878036,0.18707822,0.17776263,0.16107497,0.28997222,0.17702629,0.36517763,0.11631027,0,Baroque/jan-steen_merry-couple.jpg,Baroque,,jan steen
0.5136657,0.52338415,0.45336223,0.21763875,0.21773152,0.21914685,0.5124958,0.20928925,0.28003293,0.06030345,1,Post_Impressionism/maurice-prendergast_bathers.jpg,Post Impressionism,,maurice prendergast
0.65430284,0.4363181,0.5124981,0.30981588,0.23604316,0.19671808,0.5101801,0.23021017,0.4338028,0.14180475,0,Art_Nouveau_Modern/heorhiy-narbut_portrait-of-b-khmelnitsky.jpg,Art Nouveau Modern,,heorhiy narbut
0.6030644,0.5108693,0.4127583,0.13991062,0.11849841,0.1012895,0.527251,0.120424725,0.30629927,0.19030613,0,Symbolism/kuzma-petrov-vodkin_still-life-1921.jpg,Symbolism,1921.0,kuzma petrov vodkin
0.58377683,0.58935475,0.5802847,0.27358288,0.27507776,0.2773241,0.586653,0.2748783,0.028786104,0.003492117,1,Expressionism/pablo-picasso_portrait-of-sylvette-david-1954-2.jpg,Expressionism,1954.0,pablo picasso
